perf_id,title,genre,venue_name,perf_start_date,perf_end_date,total_ticket_sales_qty,verified_video_count
PF274519,"대전시립교향악단 마스터즈 시리즈 10, 엘가 교향곡 제1번",서양음악(클래식),대전시립연정국악원 큰마당,2025-10-21,2025-10-21,181,1
PF239854,"춘천시립인형극단, 이머시브 오브제극 미토의 고백",연극,KT&G 상상마당 [춘천] 사운드홀,2024-05-22,2024-05-26,181,0
PF287439,말린 고추와 복숭아향 립스틱 [대전],연극,대전예술의전당 앙상블홀,2026-06-26,2026-06-27,181,0
PF264912,"ACC 수요극장, 만선 (영상화)",연극,국립아시아문화전당 극장3,2025-06-04,2025-06-04,181,0
PF272314,탐라순력도: 다채로운 꿈 [제주 서귀포],복합,김정문화회관,2025-09-06,2025-09-06,181,1
PF234711,"대전시립교향악단 디스커버리 시리즈2, 화이트데이 콘서트",서양음악(클래식),대전예술의전당 앙상블홀,2024-03-14,2024-03-15,180,0
PF268435,이별의 말도 없이 [예산],연극,예산문예회관,2025-07-12,2025-07-12,180,0
PF274923,In search of PARADISE: 낙원을 찾아서 [울산],무용(서양/한국무용),울산북구문화예술회관 공연장,2025-10-23,2025-10-23,180,0
PF251947,"부산시립교향악단 기획음악회, 부산시향의 심야음악회",서양음악(클래식),부산문화회관 중극장,2024-12-06,2024-12-06,180,1
PF268142,자라는 자라 [평창],한국음악(국악),평창문화예술회관 대공연장,2025-07-15,2025-07-15,179,0
PF266033,흥보 마누라 이혼소송 사건 [과천],한국음악(국악),과천시민회관 소극장,2025-06-21,2025-06-21,179,1
PF244056,가장무도 [안동],한국음악(국악),안동문화예술의전당 백조홀,2024-09-27,2024-09-27,179,2
PF276946,타악기로 듣는 전람회의 그림 [제주],서양음악(클래식),김정문화회관,2025-11-02,2025-11-02,179,2
PF276781,"수원시립합창단 기획연주회: Unison, 우리의 노래",서양음악(클래식),수원SK아트리움 대공연장,2025-11-05,2025-11-05,178,0
PF276774,신데렐라의 모래이야기 [완주],서양음악(클래식),완주향토예술문화회관 공연장,2025-11-07,2025-11-07,178,0
PF288356,"남양주시립합창단, 상상더이상 음악회",서양음악(클래식),화도수동행정복지센터 천마홀(다목적공연장),2026-04-11,2026-04-11,178,2
PF236247,"부산시립교향악단 기획음악회, 미완성 음악회 Ⅰ",서양음악(클래식),부산문화회관 대극장,2024-04-18,2024-04-18,177,0
PF254802,사신의 기: 택견 [충주],한국음악(국악),충주시문화회관,2024-12-06,2024-12-06,176,1
PF261712,"DSAC 온 스테이지, 교집합: 스치듯 물들여지는 모든 것들에 대한 [대구]",무용(서양/한국무용),달서아트센터 (구. 웃는얼굴아트센터) 청룡홀,2025-04-18,2025-04-18,176,0
PF248049,"제24회 SPAF, 프로젝트 이인 Ⅹ 캐나다 내셔널액세스아트센터: 카메라 루시다",무용(서양/한국무용),아르코예술극장 소극장,2024-10-26,2024-10-27,176,0
PF240536,"국립남도국악원 토요상설, 국악이 좋다: 전주시립국악단 초청공연, 여울빛 콘서트",한국음악(국악),국립남도국악원 진악당,2024-05-11,2024-05-11,175,1
PF287663,"국립남도국악원 토요상설: 국악이 좋다, 양주풍류악회 X 정재연구회 초청공연",한국음악(국악),국립남도국악원 진악당,2026-04-11,2026-04-11,175,1
PF289876,빵굽는 포포아저씨［경남 산청］,뮤지컬,산청문화예술회관 대공연장,2026-05-06,2026-05-06,175,0
PF271010,실과 철: 몸의 현 [제주],무용(서양/한국무용),김정문화회관,2025-08-23,2025-08-23,175,0
PF283291,제8회 대전아트필하모닉 오케스트라 정기연주회: 신년음악회 [대전],서양음악(클래식),대전시립연정국악원 큰마당,2026-02-03,2026-02-03,175,2
PF266764,제192회 원주시립교향악단 정기연주회 [원주],서양음악(클래식),원주치악예술관,2025-06-27,2025-06-27,175,2
PF260839,토요일 토요일은 클래식 vol.2: 제주특별자치도립 서귀포예술단,서양음악(클래식),김정문화회관,2025-03-15,2025-03-15,174,0
PF240011,당국땡: 당신은 지금 국악이 땡긴다 [군포],한국음악(국악),군포문화예술회관 철쭉홀,2024-05-25,2024-05-25,174,0
PF244373,나와 몬스터 그리고 가방 [보성],연극,보성군문화예술회관,2024-07-04,2024-07-04,173,0
PF266425,"광주시립극단 기획공연 출장연극시리즈 2, 리보와 앤 [광주 북구문화센터]",연극,광주북구문화센터 (양산도서관) 공연장,2025-07-04,2025-07-04,173,1
PF224543,평롱(平弄): 그 평안한 떨림 [양구],한국음악(국악),양구문화복지센터,2023-09-22,2023-09-23,173,2
PF288294,"ACC x QUAD 기언치, 봄: 아따, 구보씨 [서울]",연극,서울문화재단 대학로극장 쿼드 (예술청) 대학로극장 쿼드 (예술청) ,2026-05-15,2026-05-16,172,1
PF279568,"국립남도국악원 토요상설, 국악이 좋다: 디딤",한국음악(국악),국립남도국악원 진악당,2025-12-13,2025-12-13,172,1
PF245470,차이콥스키 콩쿠르 수상자 콘서트 [대구],서양음악(클래식),수성아트피아 대극장 (대공연장) ,2024-09-12,2024-09-12,172,0
PF220723,조상님께 바치는 댄스 [제주],무용(서양/한국무용),김정문화회관,2023-07-01,2023-07-02,172,2
PF276058,아줌마가 달려간다 [청송],연극,청송문화예술회관 대공연장,2025-10-28,2025-10-28,171,0
PF275014,"화요국악무대, 젊은 국악 [대구]",한국음악(국악),대구문화예술회관 비슬홀,2025-10-28,2025-10-28,171,1
PF285249,"DSAC 아트 셀렉션, 긴긴밤 [대구]",한국음악(국악),달서아트센터 (구. 웃는얼굴아트센터) 청룡홀,2026-03-20,2026-03-20,171,0
PF267641,줄타는 아이와 아프리카 도마뱀 [완주],한국음악(국악),완주향토예술문화회관 공연장,2025-07-11,2025-07-11,171,0
PF278143,"제7회 대전아트필하모닉오케스트라정기연주회: 시벨리우스, 희망 [대전]",서양음악(클래식),대전시립연정국악원 큰마당,2025-11-29,2025-11-29,171,1
PF265470,줄타는 아이와 아프리카 도마뱀 [속초],한국음악(국악),속초문화예술회관 대공연장,2025-06-14,2025-06-14,171,0
PF261224,"판소리 레미제라블, 구구선 사람들 [제주]",한국음악(국악),제주아트센터 대극장,2025-04-19,2025-04-19,171,1
PF253785,하얀마음 하얀이 [영광],뮤지컬,영광예술의전당 대공연장,2024-11-21,2024-11-21,170,0
PF247894,국악 관현악 콘서트: Break out and fly #2 [완주],한국음악(국악),완주향토예술문화회관 공연장,2024-09-28,2024-09-28,170,0
PF269326,스윙 어게인 [인천],무용(서양/한국무용),인천중구문화회관,2025-08-16,2025-08-16,170,0
