week_ending,production_id,show,theatre,this_week_gross,potential_gross,diff_dollar,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,performances,previews,pct_capacity,diff_pct_cap
2021-10-31,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,278,451.00",,"-$320,231.00",$115.71,,"11,049","1,696",7,0,93.07%,-5.92%
2021-10-31,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,287,621.50",,"-$267,560.00",$143.87,,"8,950","1,300",7,0,98.35%,-1.65%
2021-10-31,0000016d-d145-d4db-a17f-fb4f7f170000,Mrs. Doubtfire,Stephen Sondheim Theatre,"$525,812.10",,"$138,955.10",$98.28,,"5,350","1,034",0,6,86.23%,-9.48%
2021-10-31,00000150-aea4-d936-a7fd-eef4dee60001,The Phantom of the Opera,Majestic Theatre,"$1,015,305.50",,"$450,107.50",$106.47,,"9,536","1,605",7,0,84.88%,-14.87%
2021-10-31,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$1,242,019.00",,"-$27,054.00",$150.91,,"8,230","1,031",8,0,99.78%,-0.46%
2021-10-31,00000177-e081-d347-ab77-eee30f760000,Thoughts of a Colored Man,John Golden Theatre,"$286,571.50",,"-$20,774.04",$71.20,,"4,025",802,7,0,71.70%,10.18%
2021-10-31,0000016a-0cec-d4da-a7fa-4ffdd8900001,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,"$1,524,931.00",,"-$167,107.00",$156.42,,"9,749","1,478",8,0,82.45%,-9.16%
2021-10-31,0000015e-5d10-d588-a1ff-ffdaa8a10000,To Kill A Mockingbird,Sam S. Shubert Theatre,"$1,047,744.50",,"-$181,317.30",$121.90,,"8,595","1,435",7,0,85.56%,-11.09%
2021-10-31,00000172-f157-d98e-a77b-f75f8b450001,Trouble in Mind,American Airlines Theatre,"$50,654.87",,$0.00,$28.46,,"1,780",727,0,3,81.61%,0.00%
2021-10-31,0000017a-8169-dede-a5ff-ffedc7930000,Waitress,Ethel Barrymore Theatre,"$477,288.44",,"-$353,909.86",$126.74,,"3,766","1,036",7,0,51.93%,-31.05%
2021-10-31,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,479,824.00",,"-$283,967.00",$119.53,,"12,380","1,807",8,0,85.64%,-12.91%
2021-11-07,00000165-6c7e-daab-a96f-7e7ed4cc0000,Ain't Too Proud—The Life and Times of the Temptations,Imperial Theatre,"$768,627.50",,"$54,403.50",$106.66,,"7,206","1,424",7,0,72.29%,4.69%
2021-11-07,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$909,880.14",,"$187,487.87",$80.90,,"11,247","1,727",7,0,93.03%,12.56%
2021-11-07,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$797,736.00",,$0.00,$151.98,,"5,249","1,066",5,0,98.48%,0.00%
2021-11-07,0000016c-af9e-de6f-a77c-bfff1b420000,"Caroline, or Change",Studio 54,"$471,728.00",,"$176,587.00",$73.25,,"6,440",990,8,0,81.31%,2.29%
2021-11-07,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$437,028.01",,"$82,100.26",$93.22,,"4,688","1,080",7,0,62.01%,11.45%
2021-11-07,0000017a-3ed2-d17e-a57e-3ffe00a80000,Chicken & Biscuits,Circle in the Square Theatre,"$107,897.50",,"$6,073.00",$40.38,,"2,672",751,7,0,50.83%,23.36%
2021-11-07,00000179-554e-df01-abf9-55efa70e0000,Clyde's,Hayes Theater,"$183,244.60",,$0.00,$56.94,,"3,218",585,0,7,78.58%,0.00%
2021-11-07,00000156-988c-d1e6-a5fe-dfdd61a10000,Come From Away,Gerald Schoenfeld Theatre,"$577,335.98",,"$133,123.14",$96.71,,"5,970","1,046",8,0,71.34%,14.10%
2021-11-07,0000017a-ae28-d00f-abff-aeedebc30000,Dana H.,Lyceum Theatre,"$128,413.00",,"-$8,483.10",$59.18,,"2,170",922,4,0,58.84%,-7.08%
2021-11-07,00000170-55bd-d31d-a978-55bfe0450000,David Byrne's American Utopia,St. James Theatre,"$794,655.35",,"$160,538.85",$124.22,,"6,397","1,509",6,0,70.65%,-0.72%
2021-11-07,0000016c-8b81-d1f4-a1ee-bfafdfd40000,Diana,Longacre Theatre,"$328,860.50",,$0.00,$72.01,,"4,567","1,052",0,6,72.35%,0.00%
2021-11-07,0000017a-1552-d3a3-affb-75f3bb190000,Freestyle Love Supreme,Booth Theatre,"$297,786.08",,"$51,150.58",$73.31,,"4,062",767,8,0,66.20%,-5.64%
2021-11-07,0000016b-6ba8-dc6f-a1fb-ebeb101a0000,Girl From the North Country,Belasco Theatre,"$307,640.50",,"$29,151.39",$91.32,,"3,369",998,7,0,48.23%,-0.84%
2021-11-07,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$1,129,905.00",,"$117,964.50",$155.08,,"7,286",918,8,0,99.21%,1.24%
2021-11-07,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$2,660,546.00",,"-$5,958.00",$249.77,,"10,652","1,324",8,0,100.57%,0.32%
2021-11-07,0000017a-ae1c-d00f-abff-aefdf6900000,Is This A Room,Lyceum Theatre,"$163,482.36",,"-$12,706.04",$65.81,,"2,484",922,4,0,67.35%,-10.71%
2021-11-07,0000016a-7e2c-d6b9-a7ff-feae28460000,Jagged Little Pill,Broadhurst Theatre,"$755,363.65",,"$12,226.05",$106.64,,"7,083","1,125",7,0,89.94%,8.72%
2021-11-07,00000175-d3b4-d68e-a3ff-dbbdf1020000,Lackawanna Blues,Samuel J. Friedman Theatre,"$119,416.00",,"-$32,247.00",$45.28,,"2,637",620,6,0,70.89%,-4.21%
2021-11-07,0000016c-f933-dc20-a5fc-f97b79860000,The Lehman Trilogy,Nederlander Theatre,"$902,459.50",,"$133,537.50",$128.26,,"7,036","1,148",7,0,87.56%,10.81%
2021-11-07,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,424,488.00",,"$146,037.00",$121.11,,"11,762","1,696",7,0,99.07%,6.00%
2021-11-07,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,454,343.00",,"$166,721.50",$160.15,,"9,081","1,300",7,0,99.79%,1.44%
2021-11-07,0000016d-d145-d4db-a17f-fb4f7f170000,Mrs. Doubtfire,Stephen Sondheim Theatre,"$645,594.00",,"$119,781.90",$109.05,,"5,920","1,034",0,6,95.42%,9.19%
2021-11-07,00000150-aea4-d936-a7fd-eef4dee60001,The Phantom of the Opera,Majestic Theatre,"$989,452.50",,"-$25,853.00",$103.12,,"9,595","1,605",7,0,85.40%,0.52%
2021-11-07,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$1,265,166.00",,"$23,147.00",$152.69,,"8,286","1,031",8,0,100.46%,0.68%
2021-11-07,00000177-e081-d347-ab77-eee30f760000,Thoughts of a Colored Man,John Golden Theatre,"$344,090.33",,"$57,518.83",$82.28,,"4,182",802,8,0,65.18%,-6.52%
2021-11-07,0000016a-0cec-d4da-a7fa-4ffdd8900001,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,"$1,225,009.00",,"-$299,922.00",$151.22,,"8,101","1,478",8,0,68.51%,-13.94%
2021-11-07,0000015e-5d10-d588-a1ff-ffdaa8a10000,To Kill A Mockingbird,Sam S. Shubert Theatre,"$1,174,582.00",,"$126,837.50",$128.29,,"9,156","1,435",7,0,91.15%,5.59%
2021-11-07,00000172-f157-d98e-a77b-f75f8b450001,Trouble in Mind,American Airlines Theatre,"$102,947.00",,"$52,292.13",$35.56,,"2,895",727,0,6,66.37%,-15.24%
2021-11-07,0000017a-8169-dede-a5ff-ffedc7930000,Waitress,Ethel Barrymore Theatre,"$720,072.80",,"$242,784.36",$121.33,,"5,935","1,036",8,0,71.61%,19.68%
2021-11-07,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,666,845.00",,"$187,021.00",$119.43,,"13,957","1,807",8,0,96.55%,10.91%
2021-11-14,00000165-6c7e-daab-a96f-7e7ed4cc0000,Ain't Too Proud—The Life and Times of the Temptations,Imperial Theatre,"$822,103.52",,"$53,476.02",$102.18,,"8,046","1,424",7,0,80.72%,8.43%
2021-11-14,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$933,320.51",,"$23,440.37",$80.52,,"11,591","1,727",7,0,95.88%,2.85%
2021-11-14,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$1,070,853.00",,"$273,117.00",$143.70,,"7,452","1,066",7,0,99.87%,1.39%
2021-11-14,0000016c-af9e-de6f-a77c-bfff1b420000,"Caroline, or Change",Studio 54,"$501,176.00",,"$29,448.00",$85.00,,"5,896",990,8,0,74.44%,-6.87%
2021-11-14,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$544,924.70",,"$107,896.69",$95.22,,"5,723","1,080",7,0,75.70%,13.69%
2021-11-14,00000179-554e-df01-abf9-55efa70e0000,Clyde's,Hayes Theater,"$223,823.31",,"$40,578.71",$62.42,,"3,586",585,0,8,76.62%,-1.96%
2021-11-14,00000156-988c-d1e6-a5fe-dfdd61a10000,Come From Away,Gerald Schoenfeld Theatre,"$626,298.22",,"$48,962.24",$93.79,,"6,678","1,046",8,0,79.80%,8.46%
2021-11-14,0000017a-ae28-d00f-abff-aeedebc30000,Dana H.,Lyceum Theatre,"$153,774.82",,"$25,361.82",$63.02,,"2,440",922,4,0,66.16%,7.32%
2021-11-14,00000170-55bd-d31d-a978-55bfe0450000,David Byrne's American Utopia,St. James Theatre,"$924,309.80",,"$129,654.45",$127.23,,"7,265","1,454",6,0,83.28%,12.63%
2021-11-14,0000016c-8b81-d1f4-a1ee-bfafdfd40000,Diana,Longacre Theatre,"$365,345.00",,"$36,484.50",$55.75,,"6,553","1,052",0,8,77.86%,5.51%
2021-11-14,0000016c-b08f-dc82-a97e-fedf54860000,Flying Over Sunset,Vivian Beaumont Theater,"$224,792.00",,$0.00,$76.17,,"2,951","1,066",0,4,69.21%,0.00%
2021-11-14,0000017a-1552-d3a3-affb-75f3bb190000,Freestyle Love Supreme,Booth Theatre,"$277,265.00",,"-$20,521.08",$66.76,,"4,153",767,8,0,67.68%,1.48%
2021-11-14,0000016b-6ba8-dc6f-a1fb-ebeb101a0000,Girl From the North Country,Belasco Theatre,"$338,149.50",,"$30,509.00",$89.13,,"3,794",998,7,0,54.31%,6.08%
2021-11-14,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$1,123,115.00",,"-$6,790.00",$153.51,,"7,316",918,8,0,99.62%,0.41%
2021-11-14,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$2,673,170.00",,"$12,624.00",$249.81,,"10,701","1,324",8,0,101.03%,0.46%
2021-11-14,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$805,306.00",,$0.00,$166.76,,"4,829","1,622",0,3,99.24%,0.00%
2021-11-14,0000017a-ae1c-d00f-abff-aefdf6900000,Is This A Room,Lyceum Theatre,"$199,076.00",,"$35,593.64",$70.07,,"2,841",922,4,0,77.03%,9.68%
2021-11-14,0000016a-7e2c-d6b9-a7ff-feae28460000,Jagged Little Pill,Broadhurst Theatre,"$761,203.65",,"$5,840.00",$103.89,,"7,327","1,125",7,0,93.04%,3.10%
2021-11-14,00000175-d3b4-d68e-a3ff-dbbdf1020000,Lackawanna Blues,Samuel J. Friedman Theatre,"$82,354.50",,"-$37,061.50",$43.19,,"1,907",620,4,0,76.90%,6.01%
2021-11-14,0000016c-f933-dc20-a5fc-f97b79860000,The Lehman Trilogy,Nederlander Theatre,"$1,010,377.50",,"$107,918.00",$136.70,,"7,391","1,148",7,0,91.97%,4.41%
2021-11-14,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,584,522.00",,"$160,034.00",$117.80,,"13,451","1,696",8,0,99.14%,0.07%
2021-11-14,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,606,300.50",,"$151,957.50",$154.79,,"10,377","1,300",8,0,99.78%,-0.01%
2021-11-14,0000016d-d145-d4db-a17f-fb4f7f170000,Mrs. Doubtfire,Stephen Sondheim Theatre,"$630,703.00",,"-$14,891.00",$104.30,,"6,047","1,034",0,6,97.47%,2.05%
2021-11-14,00000150-aea4-d936-a7fd-eef4dee60001,The Phantom of the Opera,Majestic Theatre,"$999,745.86",,"$10,293.36",$105.44,,"9,482","1,605",7,0,84.40%,-1.00%
2021-11-14,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$1,281,442.00",,"$16,276.00",$154.45,,"8,297","1,031",8,0,100.59%,0.13%
2021-11-14,00000177-e081-d347-ab77-eee30f760000,Thoughts of a Colored Man,John Golden Theatre,"$419,315.00",,"$75,224.67",$89.12,,"4,705",802,8,0,73.33%,8.15%
2021-11-14,0000016a-0cec-d4da-a7fa-4ffdd8900001,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,"$1,377,562.00",,"$152,553.00",$158.00,,"8,719","1,478",8,0,73.74%,5.23%
2021-11-14,0000015e-5d10-d588-a1ff-ffdaa8a10000,To Kill A Mockingbird,Sam S. Shubert Theatre,"$1,269,531.53",,"$94,949.53",$129.48,,"9,805","1,435",7,0,97.61%,6.46%
2021-11-14,00000172-f157-d98e-a77b-f75f8b450001,Trouble in Mind,American Airlines Theatre,"$169,910.00",,"$66,963.00",$37.56,,"4,524",727,0,8,77.79%,11.42%
2021-11-14,0000017a-8169-dede-a5ff-ffedc7930000,Waitress,Ethel Barrymore Theatre,"$818,983.10",,"$98,910.30",$125.23,,"6,540","1,036",8,0,78.91%,7.30%
2021-11-14,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,746,888.00",,"$80,043.00",$122.21,,"14,294","1,807",8,0,98.88%,2.33%
2021-11-21,00000165-6c7e-daab-a96f-7e7ed4cc0000,Ain't Too Proud—The Life and Times of the Temptations,Imperial Theatre,"$670,164.49",,"-$151,939.03",$98.70,,"6,790","1,424",7,0,68.12%,-12.60%
2021-11-21,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$921,777.36",,"-$11,543.15",$82.07,,"11,231","1,727",7,0,92.90%,-2.98%
2021-11-21,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$1,112,072.35",,"$41,219.35",$134.67,,"8,258","1,066",8,0,96.83%,-3.04%
2021-11-21,0000016c-af9e-de6f-a77c-bfff1b420000,"Caroline, or Change",Studio 54,"$430,702.00",,"-$70,474.00",$83.32,,"5,169",990,8,0,65.27%,-9.17%
2021-11-21,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$518,783.43",,"-$26,141.27",$86.72,,"5,982","1,080",8,0,69.24%,-6.46%
2021-11-21,0000017a-3ed2-d17e-a57e-3ffe00a80000,Chicken & Biscuits,Circle in the Square Theatre,"$116,408.00",,$0.00,$42.53,,"2,737",751,4,0,91.11%,0.00%
2021-11-21,00000179-554e-df01-abf9-55efa70e0000,Clyde's,Hayes Theater,"$159,443.00",,"-$64,380.31",$52.16,,"3,057",585,0,8,65.32%,-11.30%
2021-11-21,00000156-988c-d1e6-a5fe-dfdd61a10000,Come From Away,Gerald Schoenfeld Theatre,"$533,371.71",,"-$92,926.51",$103.01,,"5,178","1,046",8,0,61.88%,-17.92%
2021-11-21,0000016c-f79c-d05c-adfe-ffded28d0000,Company,Bernard B. Jacobs Theatre,"$805,183.30",,$0.00,$132.76,,"6,065","1,046",0,6,96.64%,0.00%
2021-11-21,0000017a-ae28-d00f-abff-aeedebc30000,Dana H.,Lyceum Theatre,"$124,732.10",,"-$29,042.72",$64.53,,"1,933",922,4,0,52.41%,-13.75%
2021-11-21,00000170-55bd-d31d-a978-55bfe0450000,David Byrne's American Utopia,St. James Theatre,"$742,981.25",,"-$181,328.55",$121.07,,"6,137","1,454",6,0,70.35%,-12.93%
2021-11-21,0000016c-8b81-d1f4-a1ee-bfafdfd40000,Diana,Longacre Theatre,"$250,301.91",,"-$115,043.09",$45.68,,"5,480","1,052",5,2,74.42%,-3.44%
2021-11-21,0000016c-b08f-dc82-a97e-fedf54860000,Flying Over Sunset,Vivian Beaumont Theater,"$345,237.00",,"$120,445.00",$68.38,,"5,049","1,066",0,8,59.20%,-10.01%
2021-11-21,0000017a-1552-d3a3-affb-75f3bb190000,Freestyle Love Supreme,Booth Theatre,"$249,627.00",,"-$27,638.00",$53.50,,"4,666",767,8,0,76.04%,8.36%
2021-11-21,0000016b-6ba8-dc6f-a1fb-ebeb101a0000,Girl From the North Country,Belasco Theatre,"$266,442.14",,"-$71,707.36",$84.91,,"3,138",998,7,0,44.92%,-9.39%
2021-11-21,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$1,093,545.50",,"-$29,569.50",$150.92,,"7,246",918,8,0,98.67%,-0.95%
2021-11-21,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$2,715,955.00",,"$42,785.00",$254.54,,"10,670","1,324",8,0,100.74%,-0.29%
2021-11-21,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$1,161,568.50",,"$356,262.50",$158.66,,"7,321","1,622",0,5,90.27%,-8.97%
2021-11-21,0000017a-ae1c-d00f-abff-aefdf6900000,Is This A Room,Lyceum Theatre,"$112,396.80",,"-$86,679.20",$68.33,,"1,645",922,4,0,44.60%,-32.43%
2021-11-21,0000016a-7e2c-d6b9-a7ff-feae28460000,Jagged Little Pill,Broadhurst Theatre,"$628,597.79",,"-$132,605.86",$98.00,,"6,414","1,125",7,0,81.45%,-11.59%
2021-11-21,0000016c-f933-dc20-a5fc-f97b79860000,The Lehman Trilogy,Nederlander Theatre,"$969,553.50",,"-$40,824.00",$137.12,,"7,071","1,148",7,0,87.99%,-3.98%
2021-11-21,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,590,697.00",,"$6,175.00",$120.50,,"13,201","1,696",8,0,97.30%,-1.84%
2021-11-21,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,540,072.00",,"-$66,228.50",$151.03,,"10,197","1,300",8,0,98.05%,-1.73%
2021-11-21,0000016d-d145-d4db-a17f-fb4f7f170000,Mrs. Doubtfire,Stephen Sondheim Theatre,"$579,840.00",,"-$50,863.00",$101.73,,"5,700","1,034",0,6,91.88%,-5.59%
2021-11-21,00000150-aea4-d936-a7fd-eef4dee60001,The Phantom of the Opera,Majestic Theatre,"$889,710.57",,"-$110,035.29",$101.32,,"8,781","1,605",7,0,78.16%,-6.24%
2021-11-21,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$1,239,562.00",,"-$41,880.00",$149.56,,"8,288","1,031",8,0,100.48%,-0.11%
2021-11-21,00000177-e081-d347-ab77-eee30f760000,Thoughts of a Colored Man,John Golden Theatre,"$372,236.56",,"-$47,078.44",$82.14,,"4,532",802,8,0,70.64%,-2.69%
2021-11-21,0000016a-0cec-d4da-a7fa-4ffdd8900001,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,"$1,139,163.00",,"-$238,399.00",$156.74,,"7,268","1,478",8,0,61.47%,-12.27%
2021-11-21,0000015e-5d10-d588-a1ff-ffdaa8a10000,To Kill A Mockingbird,Sam S. Shubert Theatre,"$1,229,946.59",,"-$39,584.94",$127.81,,"9,623","1,435",7,0,95.80%,-1.81%
2021-11-21,00000172-f157-d98e-a77b-f75f8b450001,Trouble in Mind,American Airlines Theatre,"$164,730.00",,"-$5,180.00",$35.94,,"4,583",727,5,3,78.80%,1.01%
2021-11-21,0000017a-8169-dede-a5ff-ffedc7930000,Waitress,Ethel Barrymore Theatre,"$771,800.57",,"-$47,182.53",$127.32,,"6,062","1,036",8,0,73.14%,-5.77%
2021-11-21,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,630,228.00",,"-$116,660.00",$122.14,,"13,347","1,807",8,0,92.33%,-6.55%
2021-11-28,00000165-6c7e-daab-a96f-7e7ed4cc0000,Ain't Too Proud—The Life and Times of the Temptations,Imperial Theatre,"$780,519.51",,"$110,355.02",$111.73,,"6,986","1,424",7,0,70.08%,1.96%
2021-11-28,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$1,676,213.50",,"$754,436.14",$126.02,,"13,301","1,727",8,0,96.27%,3.37%
2021-11-28,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$1,285,995.50",,"$173,923.15",$151.76,,"8,474","1,066",8,0,99.37%,2.54%
2021-11-28,0000016c-af9e-de6f-a77c-bfff1b420000,"Caroline, or Change",Studio 54,"$414,578.00",,"-$16,124.00",$84.83,,"4,887",990,8,0,61.70%,-3.57%
2021-11-28,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$754,553.50",,"$235,770.07",$105.62,,"7,144","1,080",7,0,94.50%,25.26%
2021-11-28,0000017a-3ed2-d17e-a57e-3ffe00a80000,Chicken & Biscuits,Circle in the Square Theatre,"$183,451.50",,"$67,043.50",$35.12,,"5,224",751,8,0,86.95%,-4.16%
2021-11-28,00000179-554e-df01-abf9-55efa70e0000,Clyde's,Hayes Theater,"$179,292.00",,"$19,849.00",$53.34,,"3,361",585,7,1,71.82%,6.50%
2021-11-28,00000156-988c-d1e6-a5fe-dfdd61a10000,Come From Away,Gerald Schoenfeld Theatre,"$801,407.61",,"$268,035.90",$119.67,,"6,697","1,046",8,0,80.03%,18.15%
2021-11-28,0000016c-f79c-d05c-adfe-ffded28d0000,Company,Bernard B. Jacobs Theatre,"$882,026.00",,"$76,842.70",$126.93,,"6,949","1,046",0,7,94.91%,-1.73%
2021-11-28,0000017a-ae28-d00f-abff-aeedebc30000,Dana H.,Lyceum Theatre,"$126,820.41",,"$2,088.31",$59.71,,"2,124",922,4,0,57.59%,5.18%
2021-11-28,00000170-55bd-d31d-a978-55bfe0450000,David Byrne's American Utopia,St. James Theatre,"$973,009.75",,"$230,028.50",$125.10,,"7,778","1,493",7,0,74.42%,4.07%
2021-11-28,0000016c-8b81-d1f4-a1ee-bfafdfd40000,Diana,Longacre Theatre,"$272,785.50",,"$22,483.59",$54.45,,"5,010","1,052",8,0,59.53%,-14.89%
2021-11-28,0000016c-b08f-dc82-a97e-fedf54860000,Flying Over Sunset,Vivian Beaumont Theater,"$267,837.50",,"-$77,399.50",$60.73,,"4,410","1,066",0,8,51.71%,-7.49%
2021-11-28,0000017a-1552-d3a3-affb-75f3bb190000,Freestyle Love Supreme,Booth Theatre,"$368,112.84",,"$118,485.84",$93.15,,"3,952",767,8,0,64.41%,-11.63%
2021-11-28,0000016b-6ba8-dc6f-a1fb-ebeb101a0000,Girl From the North Country,Belasco Theatre,"$302,626.50",,"$36,184.36",$87.74,,"3,449",998,8,0,43.20%,-1.72%
2021-11-28,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$1,347,386.00",,"$253,840.50",$182.82,,"7,370",918,8,0,100.35%,1.68%
2021-11-28,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$3,170,432.00",,"$454,477.00",$296.61,,"10,689","1,324",8,0,100.92%,0.18%
2021-11-28,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$2,273,795.00",,"$1,112,226.50",$177.67,,"12,798","1,622",0,8,98.63%,8.36%
2021-11-28,0000017a-ae1c-d00f-abff-aefdf6900000,Is This A Room,Lyceum Theatre,"$115,514.50",,"$3,117.70",$64.75,,"1,784",922,4,0,48.37%,3.77%
2021-11-28,0000016a-7e2c-d6b9-a7ff-feae28460000,Jagged Little Pill,Broadhurst Theatre,"$750,140.46",,"$121,542.67",$114.11,,"6,574","1,125",7,0,83.48%,2.03%
2021-11-28,0000016c-f933-dc20-a5fc-f97b79860000,The Lehman Trilogy,Nederlander Theatre,"$1,027,350.50",,"$57,797.00",$145.13,,"7,079","1,148",7,0,88.09%,0.10%
2021-11-28,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$2,535,856.00",,"$945,159.00",$192.88,,"13,147","1,696",8,0,96.90%,-0.40%
2021-11-28,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,738,711.00",,"$198,639.00",$167.62,,"10,373","1,300",8,0,99.74%,1.69%
2021-11-28,0000016d-d145-d4db-a17f-fb4f7f170000,Mrs. Doubtfire,Stephen Sondheim Theatre,"$851,874.00",,"$272,034.00",$123.46,,"6,900","1,034",0,7,95.33%,3.45%
2021-11-28,00000150-aea4-d936-a7fd-eef4dee60001,The Phantom of the Opera,Majestic Theatre,"$1,377,167.48",,"$487,456.91",$129.09,,"10,668","1,605",7,0,94.95%,16.79%
2021-11-28,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$1,323,662.00",,"$84,100.00",$159.79,,"8,284","1,031",8,0,100.44%,-0.04%
2021-11-28,0000017c-24ed-d014-adfc-a4ed2b200000,Slave Play,August Wilson Theatre,"$148,986.40",,$0.00,$36.21,,"4,115","1,250",0,6,54.87%,0.00%
2021-11-28,00000177-e081-d347-ab77-eee30f760000,Thoughts of a Colored Man,John Golden Theatre,"$397,876.74",,"$25,640.18",$96.57,,"4,120",802,8,0,64.21%,-6.43%
2021-11-28,0000016a-0cec-d4da-a7fa-4ffdd8900001,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,"$1,232,443.00",,"$93,280.00",$167.84,,"7,343","1,478",8,0,62.10%,0.63%
2021-11-28,0000015e-5d10-d588-a1ff-ffdaa8a10000,To Kill A Mockingbird,Sam S. Shubert Theatre,"$1,543,675.12",,"$313,728.53",$135.20,,"11,418","1,435",8,0,99.46%,3.66%
2021-11-28,00000172-f157-d98e-a77b-f75f8b450001,Trouble in Mind,American Airlines Theatre,"$134,752.00",,"-$29,978.00",$38.59,,"3,492",727,7,0,68.62%,-10.18%
2021-11-28,0000017a-8169-dede-a5ff-ffedc7930000,Waitress,Ethel Barrymore Theatre,"$932,730.52",,"$160,929.95",$132.06,,"7,063","1,036",8,0,85.22%,12.08%
2021-11-28,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$2,371,988.00",,"$741,760.00",$154.12,,"15,391","1,926",8,0,99.89%,7.56%
2021-12-05,00000165-6c7e-daab-a96f-7e7ed4cc0000,Ain't Too Proud—The Life and Times of the Temptations,Imperial Theatre,"$684,685.11",,"-$95,834.40",$105.14,,"6,512","1,424",6,0,76.22%,6.14%
2021-12-05,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$1,197,634.95",,"-$478,578.55",$93.49,,"12,810","1,727",8,0,92.72%,-3.55%
2021-12-05,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$1,119,191.90",,"-$166,803.60",$134.91,,"8,296","1,066",8,0,97.28%,-2.09%
