data1,data2,data3,data4,data5,data6,data7,data8,data9,data11,data12,totalCnt,__typename,_date
6,"국립무용단, 거장의 숨결 Ⅰ: 배정혜, 국수호",무용(서양/한국무용),2025-12-17,2025-12-18,국립극장 해오름극장,1,797,15519,PF269631,FC000003,25,PerfoByDTO,20251218
7,제98회 천안시립합창단 정기연주회 [천안],서양음악(클래식),2025-12-18,2025-12-18,천안시청 봉서홀,1,786,5230,PF278467,FC000474,25,PerfoByDTO,20251218
8,여수시립합창단과 함께하는 송년음악회: HANDEL'S MESSIAH [여수],서양음악(클래식),2025-12-18,2025-12-18,GS칼텍스 예울마루 대극장,1,691,0,PF281903,FC000826,25,PerfoByDTO,20251218
9,"대전시립무용단, 춤으로 그리는 동화: 헨젤과 그레텔 [대전 (앵콜) ]",무용(서양/한국무용),2025-12-17,2025-12-20,대전예술의전당 앙상블홀,2,662,2611,PF276885,FC000076,25,PerfoByDTO,20251218
10,제주특별자치도립 서귀포예술단 송년음악회 [제주 서귀포],서양음악(클래식),2025-12-18,2025-12-18,서귀포예술의전당 대극장,1,588,0,PF280345,FC001231,25,PerfoByDTO,20251218
11,"국립국악원 송년공연, 나례",한국음악(국악),2025-12-18,2025-12-21,국립국악원 예악당,1,565,7522,PF277722,FC000009,25,PerfoByDTO,20251218
12,제18회 공주시립합창단 정기연주회: SING CHRISTMAS,서양음악(클래식),2025-12-18,2025-12-18,공주문예회관 대공연장,1,499,996,PF280406,FC000415,25,PerfoByDTO,20251218
13,제192회 수원시립합창단 정기연주회 [수원],서양음악(클래식),2025-12-18,2025-12-18,수원SK아트리움 대공연장,1,477,3832,PF280208,FC001438,25,PerfoByDTO,20251218
14,충주시립우륵국악단 기획연주회Ⅳ x 충주시청소년우륵국악단 창단연주회,한국음악(국악),2025-12-18,2025-12-18,충주시문화회관,1,441,0,PF280983,FC000405,25,PerfoByDTO,20251218
15,"대구시립극단, 맥베스 [대구]",연극,2025-12-17,2025-12-20,대구문화예술회관 팔공홀,1,417,4050,PF278897,FC000191,25,PerfoByDTO,20251218
16,"서초문화재단 & 서초교향악단 공동기획, 모차르트 피아노 협주곡 전곡 시리즈 2",서양음악(클래식),2025-12-18,2025-12-18,반포심산아트홀,1,371,3309,PF274350,FC001958,25,PerfoByDTO,20251218
17,"제202회 광주시립합창단 정기연주회: 바로크의 거장, 비발디와 헨델을 만나다",서양음악(클래식),2025-12-18,2025-12-18,광주 예술의 전당 소극장,1,366,2116,PF279764,FC000233,25,PerfoByDTO,20251218
18,"국립극단, 태풍",연극,2025-12-04,2025-12-28,국립극단 [명동] 명동예술극장,1,323,9435,PF278396,FC000005,25,PerfoByDTO,20251218
19,남양주시립합창단 가족음악회: 상상더이상 음악회 [남양주],서양음악(클래식),2025-12-18,2025-12-18,별빛도서관 대강당,1,234,0,PF280962,FC002266,25,PerfoByDTO,20251218
20,"국립극단 청년교육단원 연극제, 어떤 연극: 금조 이야기",연극,2025-12-18,2025-12-19,국립정동극장 세실 (구.세실극장),1,184,0,PF280145,FC001125,25,PerfoByDTO,20251218
21,"서울시무용단, 안무가 랩: 듀오",무용(서양/한국무용),2025-12-18,2025-12-21,세종문화회관 세종S씨어터,1,167,4219,PF279946,FC000020,25,PerfoByDTO,20251218
22,청사초롱 불 밝혀라,뮤지컬,2025-11-29,2025-12-20,국립정동극장,1,125,4183,PF276551,FC000006,25,PerfoByDTO,20251218
23,"안산시립국악단 기획연주회, 목요보노음악회",한국음악(국악),2025-05-15,2025-12-18,보노마루,1,113,460,PF264556,FC002766,25,PerfoByDTO,20251218
24,"국립극단 청소년극, 19호실",연극,2025-12-17,2025-12-28,더 줌 아트센터,1,82,1198,PF279728,FC001994,25,PerfoByDTO,20251218
25,"제6회 춘천시립인형극단 정기공연: 흰, 모비딕",연극,2025-12-18,2025-12-20,봄내극장,1,64,406,PF279854,FC000394,25,PerfoByDTO,20251218
1,"국립발레단, 호두까기인형 [서울 서초]",무용(서양/한국무용),2025-12-13,2025-12-25,예술의전당 [서울] 오페라극장,1,2037,111440,PF278512,FC000001,20,PerfoByDTO,20251219
2,제142회 광주시립발레단 정기공연: 호두까기 인형 [광주],무용(서양/한국무용),2025-12-19,2025-12-21,광주 예술의 전당 대극장,1,1429,27325,PF279879,FC000233,20,PerfoByDTO,20251219
3,제92회 인천시립무용단 정기공연: 태양새-빛의 날개를 펴다,무용(서양/한국무용),2025-12-19,2025-12-20,인천문화예술회관 대공연장,1,686,7574,PF278423,FC000013,20,PerfoByDTO,20251219
4,"대전시립무용단, 춤으로 그리는 동화: 헨젤과 그레텔 [대전 (앵콜) ]",무용(서양/한국무용),2025-12-17,2025-12-20,대전예술의전당 앙상블홀,2,666,2524,PF276885,FC000076,20,PerfoByDTO,20251219
5,"울산시립교향악단 송년음악회, 당신을 위한 음악선물",서양음악(클래식),2025-12-19,2025-12-19,울산문화예술회관 대공연장,1,632,4344,PF273047,FC000081,20,PerfoByDTO,20251219
6,제197회 대전시립연정국악단 정기공연: 송년음악회,한국음악(국악),2025-12-19,2025-12-19,대전시립연정국악원 큰마당,1,621,6419,PF279481,FC001415,20,PerfoByDTO,20251219
7,"국립국악원 송년공연, 나례",한국음악(국악),2025-12-18,2025-12-21,국립국악원 예악당,1,608,7979,PF277722,FC000009,20,PerfoByDTO,20251219
8,제61회 성남시립소년소녀합창단 정기연주회 [성남],서양음악(클래식),2025-12-19,2025-12-19,성남아트센터 콘서트홀,1,566,1386,PF280158,FC000016,20,PerfoByDTO,20251219
9,"대구시립극단, 맥베스 [대구]",연극,2025-12-17,2025-12-20,대구문화예술회관 팔공홀,1,474,4990,PF278897,FC000191,20,PerfoByDTO,20251219
10,"제37회 김천시립소년소녀관현악단 정기연주회, 루카의 모험: 생상스의 동물 사육제",서양음악(클래식),2025-12-19,2025-12-19,김천시립율곡도서관 율곡홀 (다목적강당),1,462,0,PF281089,FC003446,20,PerfoByDTO,20251219
11,"서울시소년소녀합창단, 합창과 문학의 만남: 너를 두고",서양음악(클래식),2025-12-19,2025-12-20,세종문화회관 세종체임버홀,1,409,6371,PF280218,FC000020,20,PerfoByDTO,20251219
12,제24회 김제시립합창단 정기연주회: 새로운 시작,서양음악(클래식),2025-12-19,2025-12-19,김제문화예술회관 대공연장,1,407,0,PF281295,FC000449,20,PerfoByDTO,20251219
13,"국립창극단, 송년판소리",한국음악(국악),2025-12-19,2025-12-20,국립극장 달오름극장,1,395,5925,PF269866,FC000003,20,PerfoByDTO,20251219
14,"국립극단, 태풍",연극,2025-12-04,2025-12-28,국립극단 [명동] 명동예술극장,1,336,9375,PF278396,FC000005,20,PerfoByDTO,20251219
15,"조씨고아, 복수의 씨앗 [제천]",연극,2025-12-19,2025-12-20,제천예술의전당 대공연장,1,316,9111,PF279604,FC003948,20,PerfoByDTO,20251219
16,"국립극단 청년교육단원 연극제, 어떤 연극: 금조 이야기",연극,2025-12-18,2025-12-19,국립정동극장 세실 (구.세실극장),1,183,0,PF280145,FC001125,20,PerfoByDTO,20251219
17,"서울시무용단, 안무가 랩: 듀오",무용(서양/한국무용),2025-12-18,2025-12-21,세종문화회관 세종S씨어터,1,147,3975,PF279946,FC000020,20,PerfoByDTO,20251219
18,"국립극단 청소년극, 19호실",연극,2025-12-17,2025-12-28,더 줌 아트센터,2,134,1950,PF279728,FC001994,20,PerfoByDTO,20251219
19,청사초롱 불 밝혀라,뮤지컬,2025-11-29,2025-12-20,국립정동극장,1,115,4312,PF276551,FC000006,20,PerfoByDTO,20251219
20,"제6회 춘천시립인형극단 정기공연: 흰, 모비딕",연극,2025-12-18,2025-12-20,봄내극장,1,35,216,PF279854,FC000394,20,PerfoByDTO,20251219
1,"국립발레단, 호두까기인형 [서울 서초]",무용(서양/한국무용),2025-12-13,2025-12-25,예술의전당 [서울] 오페라극장,2,4098,219120,PF278512,FC000001,23,PerfoByDTO,20251220
2,제142회 광주시립발레단 정기공연: 호두까기 인형 [광주],무용(서양/한국무용),2025-12-19,2025-12-21,광주 예술의 전당 대극장,2,2879,54399,PF279879,FC000233,23,PerfoByDTO,20251220
3,"국립오페라단 오페레타, 박쥐",서양음악(클래식),2025-12-20,2025-12-20,당진문예의전당 대공연장,1,814,12201,PF274268,FC000424,23,PerfoByDTO,20251220
4,"국립무용단, 거장의 숨결 Ⅱ: 김현자, 조흥동 [서울]",무용(서양/한국무용),2025-12-20,2025-12-21,국립극장 해오름극장,1,785,15459,PF269558,FC000003,23,PerfoByDTO,20251220
5,제92회 인천시립무용단 정기공연: 태양새-빛의 날개를 펴다,무용(서양/한국무용),2025-12-19,2025-12-20,인천문화예술회관 대공연장,1,738,7524,PF278423,FC000013,23,PerfoByDTO,20251220
6,제149회 강릉시립교향악단 정기연주회 [강릉],서양음악(클래식),2025-12-20,2025-12-20,강릉아트센터 (구. 강릉문화예술관) 사임당홀 (대공연장) ,1,719,7993,PF280199,FC001787,23,PerfoByDTO,20251220
7,"대전시립무용단, 춤으로 그리는 동화: 헨젤과 그레텔 [대전 (앵콜) ]",무용(서양/한국무용),2025-12-17,2025-12-20,대전예술의전당 앙상블홀,2,623,2366,PF276885,FC000076,23,PerfoByDTO,20251220
8,"국립국악원 송년공연, 나례",한국음악(국악),2025-12-18,2025-12-21,국립국악원 예악당,1,607,8714,PF277722,FC000009,23,PerfoByDTO,20251220
9,"대구시립극단, 맥베스 [대구]",연극,2025-12-17,2025-12-20,대구문화예술회관 팔공홀,1,492,4855,PF278897,FC000191,23,PerfoByDTO,20251220
10,"국립창극단, 송년판소리",한국음악(국악),2025-12-19,2025-12-20,국립극장 달오름극장,1,420,7503,PF269866,FC000003,23,PerfoByDTO,20251220
11,"서울시소년소녀합창단, 합창과 문학의 만남: 너를 두고",서양음악(클래식),2025-12-19,2025-12-20,세종문화회관 세종체임버홀,1,404,6523,PF280218,FC000020,23,PerfoByDTO,20251220
12,청사초롱 불 밝혀라,뮤지컬,2025-11-29,2025-12-20,국립정동극장,2,317,11700,PF276551,FC000006,23,PerfoByDTO,20251220
13,"국립극단, 태풍",연극,2025-12-04,2025-12-28,국립극단 [명동] 명동예술극장,1,298,10736,PF278396,FC000005,23,PerfoByDTO,20251220
14,국립민속국악원 송년공연: 다섯바탕전 [남원],한국음악(국악),2025-12-20,2025-12-20,국립민속국악원 예원당,1,224,0,PF280299,FC001316,23,PerfoByDTO,20251220
15,"조씨고아, 복수의 씨앗 [제천]",연극,2025-12-19,2025-12-20,제천예술의전당 대공연장,1,211,6658,PF279604,FC003948,23,PerfoByDTO,20251220
16,"서울시무용단, 안무가 랩: 듀오",무용(서양/한국무용),2025-12-18,2025-12-21,세종문화회관 세종S씨어터,1,185,5387,PF279946,FC000020,23,PerfoByDTO,20251220
17,토요명품,한국음악(국악),2025-01-04,2025-12-27,국립국악원 우면당,1,173,2456,PF256158,FC000009,23,PerfoByDTO,20251220
18,"국립극단 청소년극, 19호실",연극,2025-12-17,2025-12-28,더 줌 아트센터,2,166,2339,PF279728,FC001994,23,PerfoByDTO,20251220
19,강북구립소년소녀합창단 창단 8주년 정기연주회: 어린왕자,서양음악(클래식),2025-12-20,2025-12-20,강북문화예술회관 소공연장 (강북진달래홀) ,1,165,0,PF281715,FC000032,23,PerfoByDTO,20251220
20,"국립남도국악원 토요상설, 국악이 좋다: 조각보, 그것은 내가 해야제",한국음악(국악),2025-12-20,2025-12-20,국립남도국악원 진악당,1,156,0,PF279571,FC000030,23,PerfoByDTO,20251220
21,"제941회 전남도립국악단 토요가무악희 시즌4, 그린국악: 혼을 담은 소리를 그리다",한국음악(국악),2025-12-20,2025-12-20,남도소리울림터,1,144,370,PF279875,FC001396,23,PerfoByDTO,20251220
22,"제6회 춘천시립인형극단 정기공연: 흰, 모비딕",연극,2025-12-18,2025-12-20,봄내극장,2,136,936,PF279854,FC000394,23,PerfoByDTO,20251220
23,토요국악동화,한국음악(국악),2025-03-08,2025-12-27,국립국악원 풍류사랑방,1,136,1158,PF259032,FC000009,23,PerfoByDTO,20251220
1,"국립발레단, 호두까기인형 [서울 서초]",무용(서양/한국무용),2025-12-13,2025-12-25,예술의전당 [서울] 오페라극장,2,4068,221531,PF278512,FC000001,7,PerfoByDTO,20251221
2,제142회 광주시립발레단 정기공연: 호두까기 인형 [광주],무용(서양/한국무용),2025-12-19,2025-12-21,광주 예술의 전당 대극장,1,1440,26862,PF279879,FC000233,7,PerfoByDTO,20251221
3,"국립무용단, 거장의 숨결 Ⅱ: 김현자, 조흥동 [서울]",무용(서양/한국무용),2025-12-20,2025-12-21,국립극장 해오름극장,1,937,18869,PF269558,FC000003,7,PerfoByDTO,20251221
4,"국립국악원 송년공연, 나례",한국음악(국악),2025-12-18,2025-12-21,국립국악원 예악당,1,605,8065,PF277722,FC000009,7,PerfoByDTO,20251221
5,"국립극단, 태풍",연극,2025-12-04,2025-12-28,국립극단 [명동] 명동예술극장,1,277,9063,PF278396,FC000005,7,PerfoByDTO,20251221
